row_id,Category,Order Date,Segment,Sales Target
638,Office Supplies,2017-10-03,Home Office,70
639,Furniture,2017-10-04,Consumer,637
640,Office Supplies,2017-10-04,Consumer,131
641,Technology,2017-10-05,Consumer,100
642,Office Supplies,2017-10-05,Consumer,96
643,Office Supplies,2017-10-06,Corporate,390
644,Office Supplies,2017-10-06,Consumer,89
645,Technology,2017-10-06,Consumer,10
646,Furniture,2017-10-07,Home Office,125
647,Office Supplies,2017-10-07,Corporate,102
648,Office Supplies,2017-10-08,Consumer,120
649,Technology,2017-10-08,Consumer,25
650,Office Supplies,2017-10-09,Consumer,126
651,Office Supplies,2017-10-09,Corporate,85
652,Technology,2017-10-09,Consumer,15
653,Technology,2017-10-10,Corporate,1564
654,Office Supplies,2017-10-10,Corporate,234
655,Furniture,2017-10-10,Home Office,157
656,Technology,2017-10-10,Consumer,91
657,Office Supplies,2017-10-10,Home Office,16
658,Office Supplies,2017-10-10,Consumer,16
659,Office Supplies,2017-10-11,Consumer,460
660,Furniture,2017-10-11,Consumer,438
661,Technology,2017-10-11,Home Office,328
662,Furniture,2017-10-11,Home Office,69
663,Furniture,2017-10-11,Corporate,10
664,Office Supplies,2017-10-11,Corporate,7
665,Office Supplies,2017-10-12,Consumer,40
666,Office Supplies,2017-10-12,Corporate,21
667,Furniture,2017-10-13,Consumer,1415
668,Office Supplies,2017-10-13,Home Office,359
669,Furniture,2017-10-13,Corporate,268
670,Office Supplies,2017-10-13,Consumer,214
671,Technology,2017-10-13,Consumer,23
672,Office Supplies,2017-10-13,Corporate,23
673,Technology,2017-10-13,Home Office,20
674,Technology,2017-10-14,Consumer,2090
675,Furniture,2017-10-14,Consumer,1678
676,Office Supplies,2017-10-14,Consumer,440
677,Office Supplies,2017-10-14,Corporate,252
678,Furniture,2017-10-15,Consumer,193
679,Office Supplies,2017-10-15,Consumer,7
680,Technology,2017-10-16,Consumer,155
681,Office Supplies,2017-10-16,Consumer,13
682,Technology,2017-10-17,Consumer,112
683,Office Supplies,2017-10-17,Consumer,11
684,Furniture,2017-10-17,Consumer,5
685,Technology,2017-10-18,Corporate,1520
686,Furniture,2017-10-18,Corporate,1048
687,Office Supplies,2017-10-18,Corporate,457
688,Office Supplies,2017-10-18,Consumer,58
689,Technology,2017-10-19,Home Office,344
690,Office Supplies,2017-10-19,Corporate,162
691,Technology,2017-10-19,Corporate,128
692,Office Supplies,2017-10-19,Consumer,12
693,Office Supplies,2017-10-20,Home Office,510
694,Furniture,2017-10-20,Corporate,338
695,Technology,2017-10-20,Home Office,278
696,Office Supplies,2017-10-20,Consumer,212
697,Office Supplies,2017-10-20,Corporate,85
698,Furniture,2017-10-21,Corporate,650
699,Furniture,2017-10-21,Consumer,381
700,Office Supplies,2017-10-21,Corporate,255
701,Office Supplies,2017-10-21,Consumer,133
702,Furniture,2017-10-22,Corporate,125
703,Furniture,2017-10-22,Home Office,84
704,Office Supplies,2017-10-24,Consumer,44
705,Office Supplies,2017-10-24,Home Office,10
706,Office Supplies,2017-10-25,Corporate,42
707,Technology,2017-10-25,Consumer,36
708,Office Supplies,2017-10-25,Consumer,13
709,Technology,2017-10-26,Consumer,372
710,Furniture,2017-10-26,Consumer,58
711,Office Supplies,2017-10-27,Home Office,21
712,Office Supplies,2017-10-28,Corporate,655
713,Furniture,2017-10-28,Corporate,580
714,Technology,2017-10-28,Corporate,224
715,Technology,2017-10-29,Consumer,2955
716,Office Supplies,2017-10-29,Corporate,73
717,Technology,2017-10-29,Corporate,2
718,Furniture,2017-10-31,Consumer,1962
719,Furniture,2017-10-31,Corporate,1458
720,Technology,2017-10-31,Consumer,698
721,Office Supplies,2017-10-31,Corporate,579
722,Technology,2017-10-31,Corporate,242
723,Office Supplies,2017-10-31,Consumer,91
724,Technology,2017-10-31,Home Office,81
725,Technology,2017-11-01,Consumer,1840
726,Office Supplies,2017-11-01,Consumer,1106
727,Technology,2017-11-01,Corporate,920
728,Office Supplies,2017-11-01,Corporate,248
729,Office Supplies,2017-11-01,Home Office,71
730,Furniture,2017-11-01,Corporate,58
731,Furniture,2017-11-01,Consumer,32
732,Technology,2017-11-02,Home Office,840
733,Technology,2017-11-02,Consumer,638
734,Office Supplies,2017-11-02,Consumer,413
735,Technology,2017-11-02,Corporate,100
736,Furniture,2017-11-02,Consumer,98
737,Furniture,2017-11-03,Consumer,1220
738,Technology,2017-11-03,Consumer,729
739,Office Supplies,2017-11-03,Consumer,575
740,Technology,2017-11-03,Corporate,84
741,Office Supplies,2017-11-03,Home Office,6
742,Office Supplies,2017-11-03,Corporate,6
743,Technology,2017-11-04,Home Office,4119
744,Technology,2017-11-04,Consumer,1181
745,Furniture,2017-11-04,Consumer,615
746,Furniture,2017-11-04,Home Office,117
747,Office Supplies,2017-11-04,Home Office,96
748,Office Supplies,2017-11-04,Corporate,73
749,Office Supplies,2017-11-04,Consumer,36
750,Office Supplies,2017-11-05,Consumer,1126
751,Furniture,2017-11-05,Consumer,428
752,Technology,2017-11-05,Consumer,100
753,Technology,2017-11-05,Home Office,45
754,Furniture,2017-11-05,Home Office,18
755,Office Supplies,2017-11-06,Consumer,40
756,Furniture,2017-11-07,Consumer,745
757,Office Supplies,2017-11-07,Consumer,554
758,Office Supplies,2017-11-07,Corporate,138
759,Technology,2017-11-08,Consumer,364
760,Technology,2017-11-09,Consumer,669
761,Office Supplies,2017-11-09,Consumer,508
762,Furniture,2017-11-09,Consumer,238
763,Furniture,2017-11-09,Home Office,52
764,Office Supplies,2017-11-10,Consumer,740
765,Furniture,2017-11-10,Consumer,683
766,Technology,2017-11-10,Consumer,570
767,Office Supplies,2017-11-11,Corporate,2180
768,Office Supplies,2017-11-11,Consumer,1813
769,Furniture,2017-11-11,Consumer,1342
770,Technology,2017-11-11,Consumer,988
771,Furniture,2017-11-11,Corporate,524
772,Technology,2017-11-11,Home Office,501
773,Office Supplies,2017-11-11,Home Office,409
774,Technology,2017-11-11,Corporate,88
775,Furniture,2017-11-12,Consumer,556
776,Technology,2017-11-12,Consumer,115
777,Office Supplies,2017-11-12,Corporate,70
778,Furniture,2017-11-12,Corporate,68
779,Technology,2017-11-12,Corporate,68
780,Office Supplies,2017-11-12,Consumer,62
781,Technology,2017-11-14,Consumer,866
782,Office Supplies,2017-11-14,Consumer,102
783,Furniture,2017-11-14,Home Office,64
784,Office Supplies,2017-11-14,Corporate,21
785,Office Supplies,2017-11-14,Home Office,12
786,Office Supplies,2017-11-15,Consumer,898
787,Technology,2017-11-15,Consumer,803
788,Office Supplies,2017-11-15,Corporate,11
789,Furniture,2017-11-15,Consumer,10
790,Office Supplies,2017-11-16,Corporate,368
791,Technology,2017-11-16,Home Office,279
792,Furniture,2017-11-16,Corporate,275
793,Office Supplies,2017-11-16,Home Office,275
794,Technology,2017-11-16,Corporate,79
795,Furniture,2017-11-16,Consumer,38
796,Furniture,2017-11-17,Consumer,4153
797,Office Supplies,2017-11-17,Corporate,4086
798,Office Supplies,2017-11-17,Consumer,2259
799,Furniture,2017-11-17,Home Office,509
800,Furniture,2017-11-17,Corporate,122
801,Technology,2017-11-17,Corporate,109
802,Office Supplies,2017-11-17,Home Office,37
803,Furniture,2017-11-18,Corporate,1286
804,Furniture,2017-11-18,Consumer,894
805,Technology,2017-11-18,Consumer,528
806,Office Supplies,2017-11-18,Consumer,511
807,Office Supplies,2017-11-18,Corporate,113
808,Technology,2017-11-19,Consumer,4439
809,Furniture,2017-11-19,Corporate,893
810,Technology,2017-11-19,Home Office,601
811,Office Supplies,2017-11-19,Corporate,260
812,Office Supplies,2017-11-19,Consumer,210
813,Office Supplies,2017-11-19,Home Office,179
814,Technology,2017-11-20,Corporate,834
815,Office Supplies,2017-11-20,Corporate,80
816,Office Supplies,2017-11-21,Corporate,911
817,Technology,2017-11-21,Corporate,296
818,Technology,2017-11-21,Home Office,91
819,Office Supplies,2017-11-21,Home Office,6
820,Office Supplies,2017-11-22,Corporate,1084
821,Office Supplies,2017-11-22,Consumer,63
822,Office Supplies,2017-11-22,Home Office,10
823,Furniture,2017-11-23,Consumer,966
824,Furniture,2017-11-23,Corporate,171
825,Office Supplies,2017-11-23,Corporate,101
826,Office Supplies,2017-11-23,Consumer,56
827,Technology,2017-11-23,Consumer,30
828,Office Supplies,2017-11-23,Home Office,25
829,Technology,2017-11-23,Corporate,6
830,Technology,2017-11-24,Consumer,1372
831,Office Supplies,2017-11-24,Corporate,1279
832,Technology,2017-11-24,Corporate,1050
833,Office Supplies,2017-11-24,Consumer,629
834,Furniture,2017-11-24,Corporate,538
835,Furniture,2017-11-24,Consumer,314
836,Furniture,2017-11-24,Home Office,98
837,Office Supplies,2017-11-24,Home Office,6
838,Furniture,2017-11-25,Corporate,1336
839,Office Supplies,2017-11-25,Home Office,1185
840,Furniture,2017-11-25,Consumer,802
841,Technology,2017-11-25,Consumer,486
842,Office Supplies,2017-11-25,Corporate,390
843,Furniture,2017-11-25,Home Office,284
844,Office Supplies,2017-11-25,Consumer,55
845,Technology,2017-11-25,Corporate,27
846,Technology,2017-11-26,Consumer,783
847,Office Supplies,2017-11-26,Consumer,705
848,Office Supplies,2017-11-26,Home Office,82
849,Office Supplies,2017-11-26,Corporate,57
850,Furniture,2017-11-26,Consumer,19
851,Furniture,2017-11-27,Corporate,218
852,Office Supplies,2017-11-27,Consumer,4
853,Technology,2017-11-28,Consumer,1059
854,Furniture,2017-11-28,Home Office,411
855,Furniture,2017-11-28,Corporate,382
856,Office Supplies,2017-11-28,Corporate,228
857,Office Supplies,2017-11-28,Consumer,66
858,Office Supplies,2017-11-28,Home Office,54
859,Technology,2017-11-29,Consumer,570
860,Office Supplies,2017-11-29,Consumer,53
861,Office Supplies,2017-11-29,Corporate,12
862,Office Supplies,2017-11-30,Consumer,114
863,Technology,2017-11-30,Consumer,102
864,Office Supplies,2017-11-30,Corporate,7
865,Furniture,2017-12-01,Consumer,3609
866,Technology,2017-12-01,Consumer,894
867,Furniture,2017-12-01,Corporate,735
868,Office Supplies,2017-12-01,Consumer,89
869,Furniture,2017-12-02,Consumer,928
870,Furniture,2017-12-02,Corporate,423
871,Office Supplies,2017-12-02,Corporate,169
872,Technology,2017-12-02,Corporate,130
873,Technology,2017-12-02,Consumer,120
874,Office Supplies,2017-12-02,Consumer,42
875,Technology,2017-12-03,Consumer,523
876,Office Supplies,2017-12-03,Corporate,28
877,Technology,2017-12-04,Corporate,120
878,Office Supplies,2017-12-05,Corporate,1715
879,Technology,2017-12-05,Corporate,785
880,Office Supplies,2017-12-05,Consumer,398
881,Office Supplies,2017-12-06,Corporate,1085
882,Furniture,2017-12-06,Consumer,499
883,Office Supplies,2017-12-06,Consumer,133
884,Technology,2017-12-06,Consumer,36
885,Office Supplies,2017-12-07,Home Office,391
886,Office Supplies,2017-12-07,Consumer,123
887,Furniture,2017-12-08,Consumer,586
888,Office Supplies,2017-12-08,Consumer,149
889,Technology,2017-12-08,Consumer,146
890,Furniture,2017-12-08,Corporate,122
891,Office Supplies,2017-12-08,Corporate,65
892,Technology,2017-12-09,Consumer,983
893,Office Supplies,2017-12-09,Corporate,416
894,Office Supplies,2017-12-09,Consumer,32
895,Furniture,2017-12-10,Corporate,349
896,Office Supplies,2017-12-10,Corporate,124
897,Office Supplies,2017-12-10,Consumer,100
898,Furniture,2017-12-12,Consumer,4555
899,Office Supplies,2017-12-12,Corporate,189
900,Office Supplies,2017-12-12,Consumer,34
901,Furniture,2017-12-13,Corporate,193
902,Office Supplies,2017-12-13,Consumer,88
903,Office Supplies,2017-12-13,Corporate,19
904,Technology,2017-12-14,Consumer,6423
905,Furniture,2017-12-14,Consumer,278
906,Office Supplies,2017-12-14,Consumer,11
907,Office Supplies,2017-12-14,Corporate,9
908,Furniture,2017-12-15,Consumer,793
909,Furniture,2017-12-15,Corporate,468
910,Technology,2017-12-15,Consumer,44
911,Furniture,2017-12-16,Corporate,2345
912,Technology,2017-12-16,Home Office,1002
913,Technology,2017-12-16,Consumer,462
914,Furniture,2017-12-16,Home Office,249
915,Office Supplies,2017-12-16,Corporate,117
916,Furniture,2017-12-16,Consumer,92
917,Office Supplies,2017-12-16,Consumer,32
918,Office Supplies,2017-12-17,Consumer,50
919,Furniture,2017-12-19,Consumer,1601
920,Technology,2017-12-19,Corporate,692
921,Technology,2017-12-19,Consumer,492
922,Office Supplies,2017-12-19,Consumer,211
923,Office Supplies,2017-12-19,Corporate,37
924,Furniture,2017-12-20,Home Office,2538
925,Office Supplies,2017-12-20,Consumer,2152
926,Furniture,2017-12-20,Consumer,976
927,Technology,2017-12-20,Consumer,556
928,Furniture,2017-12-20,Corporate,188
929,Office Supplies,2017-12-20,Home Office,187
930,Furniture,2017-12-21,Consumer,1651
931,Office Supplies,2017-12-21,Home Office,19
932,Office Supplies,2017-12-21,Consumer,17
933,Office Supplies,2017-12-22,Home Office,559
934,Office Supplies,2017-12-22,Consumer,266
935,Office Supplies,2017-12-23,Consumer,671
936,Office Supplies,2017-12-23,Corporate,63
937,Furniture,2017-12-23,Consumer,56
938,Furniture,2017-12-23,Corporate,47
939,Technology,2017-12-24,Home Office,1139
940,Office Supplies,2017-12-24,Home Office,348
941,Furniture,2017-12-24,Corporate,257
942,Office Supplies,2017-12-24,Corporate,156
943,Furniture,2017-12-24,Consumer,28
944,Furniture,2017-12-24,Home Office,26
945,Office Supplies,2017-12-24,Consumer,21
946,Furniture,2017-12-26,Corporate,712
947,Furniture,2017-12-26,Home Office,583
948,Office Supplies,2017-12-26,Consumer,568
949,Office Supplies,2017-12-26,Corporate,118
950,Furniture,2017-12-26,Consumer,3
951,Office Supplies,2017-12-27,Consumer,1113
952,Furniture,2017-12-27,Home Office,783
953,Technology,2017-12-27,Corporate,548
954,Furniture,2017-12-27,Consumer,468
955,Office Supplies,2017-12-27,Home Office,111
956,Office Supplies,2017-12-27,Corporate,21
957,Office Supplies,2017-12-28,Corporate,2870
958,Office Supplies,2017-12-28,Consumer,1155
959,Technology,2017-12-29,Corporate,902
960,Technology,2017-12-29,Consumer,478
961,Office Supplies,2017-12-29,Corporate,292
962,Office Supplies,2017-12-29,Consumer,176
963,Furniture,2017-12-29,Corporate,102
964,Furniture,2017-12-29,Consumer,40
965,Furniture,2017-12-29,Home Office,9
966,Technology,2017-12-30,Corporate,779
967,Office Supplies,2017-12-30,Corporate,571
968,Furniture,2017-12-30,Corporate,482
969,Office Supplies,2017-12-30,Consumer,217
970,Technology,2017-12-30,Consumer,30
971,Technology,2017-12-31,Home Office,2392
972,Furniture,2017-12-31,Corporate,1337
973,Furniture,2017-12-31,Home Office,1041
974,Office Supplies,2017-12-31,Home Office,232
975,Office Supplies,2017-12-31,Corporate,90
976,Technology,2017-12-31,Corporate,71
977,Technology,2018-01-02,Corporate,1166
978,Furniture,2018-01-02,Corporate,434
979,Office Supplies,2018-01-02,Corporate,143
980,Furniture,2018-01-03,Consumer,1177
981,Technology,2018-01-03,Consumer,363
982,Office Supplies,2018-01-03,Corporate,9
983,Office Supplies,2018-01-03,Consumer,7
984,Furniture,2018-01-04,Corporate,210
985,Office Supplies,2018-01-04,Corporate,66
986,Office Supplies,2018-01-05,Home Office,132
987,Office Supplies,2018-01-05,Corporate,95
988,Furniture,2018-01-05,Home Office,61
989,Office Supplies,2018-01-06,Corporate,31
990,Office Supplies,2018-01-09,Consumer,357
991,Furniture,2018-01-10,Consumer,967
992,Office Supplies,2018-01-12,Corporate,404
993,Technology,2018-01-12,Corporate,360
994,Furniture,2018-01-13,Consumer,472
995,Office Supplies,2018-01-13,Consumer,71
996,Office Supplies,2018-01-13,Corporate,10
997,Furniture,2018-01-17,Home Office,260
998,Office Supplies,2018-01-17,Consumer,95
999,Office Supplies,2018-01-17,Corporate,7
1000,Furniture,2018-01-19,Consumer,266
1001,Office Supplies,2018-01-23,Home Office,40
1002,Office Supplies,2018-01-24,Home Office,12
1003,Office Supplies,2018-01-26,Corporate,159
1004,Furniture,2018-01-27,Consumer,2807
1005,Technology,2018-01-27,Consumer,552
1006,Furniture,2018-01-28,Consumer,4083
1007,Technology,2018-01-30,Consumer,1632
1008,Furniture,2018-01-30,Consumer,214
1009,Office Supplies,2018-01-30,Consumer,13
1010,Furniture,2018-01-31,Consumer,46
1011,Office Supplies,2018-01-31,Consumer,41
1012,Furniture,2018-02-03,Corporate,251
1013,Technology,2018-02-03,Consumer,127
1014,Office Supplies,2018-02-03,Consumer,78
1015,Furniture,2018-02-03,Consumer,31
1016,Office Supplies,2018-02-03,Corporate,12
1017,Furniture,2018-02-06,Consumer,1460
1018,Office Supplies,2018-02-06,Consumer,700
1019,Office Supplies,2018-02-06,Corporate,175
1020,Technology,2018-02-06,Consumer,18
1021,Office Supplies,2018-02-07,Corporate,298
1022,Technology,2018-02-08,Consumer,97
1023,Office Supplies,2018-02-08,Consumer,22
1024,Technology,2018-02-09,Consumer,528
1025,Furniture,2018-02-09,Consumer,216
1026,Office Supplies,2018-02-09,Corporate,38
1027,Furniture,2018-02-09,Corporate,35
1028,Technology,2018-02-09,Corporate,20
1029,Office Supplies,2018-02-10,Corporate,74
1030,Technology,2018-02-14,Consumer,879
1031,Office Supplies,2018-02-14,Consumer,61
1032,Technology,2018-02-15,Corporate,946
1033,Office Supplies,2018-02-15,Consumer,540
1034,Office Supplies,2018-02-16,Consumer,135
1035,Office Supplies,2018-02-16,Corporate,34
1036,Office Supplies,2018-02-18,Consumer,57
1037,Furniture,2018-02-18,Consumer,33
1038,Office Supplies,2018-02-18,Corporate,10
1039,Office Supplies,2018-02-20,Consumer,310
1040,Technology,2018-02-20,Consumer,31
1041,Office Supplies,2018-02-21,Consumer,2306
1042,Office Supplies,2018-02-22,Home Office,86
1043,Office Supplies,2018-02-23,Home Office,32
1044,Office Supplies,2018-02-25,Consumer,23
1045,Technology,2018-02-27,Consumer,571
1046,Furniture,2018-02-27,Corporate,504
1047,Technology,2018-02-27,Corporate,90
1048,Office Supplies,2018-02-27,Corporate,18
1049,Furniture,2018-02-28,Consumer,474
1050,Furniture,2018-02-28,Corporate,174
1051,Office Supplies,2018-02-28,Consumer,64
1052,Technology,2018-02-28,Corporate,16
1053,Furniture,2018-03-01,Corporate,1191
1054,Technology,2018-03-01,Corporate,91
1055,Office Supplies,2018-03-01,Corporate,48
1056,Office Supplies,2018-03-01,Consumer,3
1057,Furniture,2018-03-02,Consumer,685
1058,Office Supplies,2018-03-02,Home Office,101
1059,Office Supplies,2018-03-05,Consumer,922
1060,Technology,2018-03-05,Corporate,434
1061,Furniture,2018-03-05,Consumer,423
1062,Furniture,2018-03-05,Corporate,145
1063,Technology,2018-03-05,Consumer,49
1064,Office Supplies,2018-03-05,Corporate,3
1065,Technology,2018-03-06,Consumer,986
1066,Furniture,2018-03-06,Consumer,387
1067,Technology,2018-03-07,Home Office,722
1068,Office Supplies,2018-03-07,Home Office,105
1069,Furniture,2018-03-08,Consumer,1852
1070,Technology,2018-03-08,Consumer,808
1071,Office Supplies,2018-03-08,Corporate,22
1072,Office Supplies,2018-03-08,Consumer,20
1073,Technology,2018-03-09,Corporate,407
1074,Office Supplies,2018-03-09,Consumer,4
1075,Office Supplies,2018-03-10,Corporate,90
1076,Office Supplies,2018-03-10,Consumer,1
1077,Furniture,2018-03-12,Corporate,39
1078,Office Supplies,2018-03-12,Corporate,9
1079,Office Supplies,2018-03-12,Consumer,5
